id,prec,tem,ws,wd,hum,press,pm2_5
1100152118,0,14.06,2.01,207,58.83,722.15,3.01
1100168609,0,17.34,1.55,131.9,72.89,724.4,69.02
1100110047,0,10.19,0.93,175.51,94.02,725.16,8.99
1100161560,0,18.62,2.85,119.3,44.07,724.91,5.95
1100119579,0,12.18,0.65,0.86,77.84,727.84,26.35
1100146464,0,10.88,0.74,130.8,90.5,726.18,24.34
1100169125,0,14.21,1.96,189.1,60.96,724.41,13.21
1100159206,0,12.8,0.78,170.5,73.12,722.91,6.21
1100121857,0.6,15.17,5.48,178.28,61.61,727.19,27.68
1100157560,0,11.74,1.03,191.88,82.5,724.5,6.55
1100114635,0,16.56,3.33,194.38,46.77,726.41,2.6
1100127487,0,12.64,1.02,193.88,86.17,727.3,35.11
1100163648,0,18.55,2.23,152.6,37.69,726.7,1.55
1100110426,0,12.6,1.56,148.12,91.04,725.96,13.99
1100122076,0,16.17,3.18,3.61,58.11,724.29,24.42
1100151857,0,11.83,0.91,128.52,94.86,722.46,12.52
1100140842,0,14.03,2.37,20.61,64.09,724.96,9.12
1100144317,0,10.87,1.02,220.93,88.94,729.49,10.75
1100165199,0,18.25,1.58,150.2,49.52,726.8,40.26
1100160417,0,12.15,1.86,163.1,83.02,722.73,17.49
1100121976,0,19.6,2.5,119.16,35.16,726.16,12.45
1100159563,0,12.58,0.96,171.9,91.72,722.59,16.08
1100112578,0,16.95,2.65,146.74,47.25,726.19,8.51
1100128149,0,11.84,1.07,126.04,95.54,727.84,21.09
1100157285,0.1,12.19,1.55,153.48,95.92,725.83,13.04
1100130045,0,18.34,3.85,111.61,31.15,724.53,9.02
1100130031,0,12.84,1.31,342.36,59.13,726.28,10.55
1100143647,0,11.43,1.12,305.7,76.55,727.68,26.37
1100122823,0,10.55,1.35,147.35,93.48,726.3,19.55
1100132188,0,10.83,0.8,142.04,95.66,725.11,12.92
1100116405,0,19.07,2.54,22.27,55.37,726.69,2.22
1100163351,0,14.1,1.25,253.1,59.23,725.6,12.86
1100131870,0,18.08,2.2,0,43.19,724.53,18.84
1100132068,0,11.93,1.28,165.67,86.46,726.2,26.53
110016877,0,10.26,1.14,179.09,93.71,726.9,18.96
1100134376,0,17.33,1.57,103.24,50,724.67,26.17
1100133995,0,12.51,1.34,145.47,83,726.21,13.35
1100172625,0,9.24,0.78,286,77.07,725.6,11.57
1100118257,0,12.91,1.08,116.4,86.92,727.68,34.42
1100167391,0,12.58,0.84,53.1,98.98,728,25.93
1100169197,0,12.76,1.23,115.7,92.94,728,20.46
1100126920,0.3,13.45,1.05,129.45,80.64,726.15,7.88
1100138560,0,17.46,4.21,118.51,35.79,724.53,12.34
1100126057,2.2,10.56,1.36,174.41,98.87,726.18,0.05
1100127970,0,11.02,1.16,102.53,88.07,724.54,11.44
1100142047,0,22.69,3.16,143.67,29.58,724.88,19.53
1100167283,0,13.93,1.7,141,92.71,726.8,16.26
1100112481,0,10.36,0.72,234.78,89.33,726.13,36.12
1100169915,0,19.82,3.18,21.1,51.7,723.85,22.95
1100163460,0,19.27,2.45,160.4,36.95,725.61,2.03
1100133680,0,15.76,2.05,73.38,69.6,726.17,18.51
1100140967,0,10.45,0.88,281.25,83.47,726.29,15.59
1100154288,0,16.86,3.59,182.4,55.63,719.21,8.09
110011713,0,10.1,0.81,233.85,87.76,726.73,20.25
1100147276,0,16.39,3.59,181.32,53.59,724.44,25.14
1100119977,0,11.59,1.54,185.37,85.63,727.84,4.2
1100161296,0,12.95,1.18,29.5,93.49,726.66,15.97
1100136225,0,16.08,1.77,61.36,51.92,727.94,16.45
1100165522,0,12.39,0.76,229.7,92.96,727.96,13.88
110015662,0,16.63,2.03,171.56,49.62,727.89,20.95
1100137107,0,17.99,3.42,170.91,41.4,726.19,5.9
1100117775,0,12.89,1.21,173.28,89.56,727.8,12.25
1100125104,0,18.68,1.91,120.23,47.43,724.5,14
110012165,0,8.88,1.22,125.12,95.02,726.96,18.63
1100113217,0,18.37,3.33,121.76,36.24,726.12,4.93
1100113239,0,18.34,2.05,115.96,43.97,726.32,13.63
1100123895,0,15.15,1.35,53.47,65.02,726.27,55.43
1100110197,0.5,11.24,1.14,190.57,88.65,725.12,12.91
1100162740,0,13.45,3.58,193.2,59.86,725.67,9.33
1100119412,0,11.3,0.8,195.86,85.93,727.6,19.26
1100152109,0,18.97,3.47,66.96,53.95,719.66,9.22
1100140754,0,10.82,1.47,186.87,83.06,724.53,25.17
1100168137,0,15.06,1.3,332,59.06,724.82,11.47
1100155134,0,9.29,0.46,289.32,86.17,722.12,10.13
110016574,0,12.3,2.7,211.41,66.1,728.7,2.38
1100142427,0,12.46,1.56,142.44,91.16,724.62,12.45
1100135545,0,15.29,2.94,356.88,83.38,723.24,33.14
1100151478,0.1,11.36,0.99,210.12,90.15,727.84,8.16
1100169568,0.2,11.37,0.82,98.9,97.41,726.97,4.97
110013714,0,9.99,0.46,9.76,88.86,725.43,16.38
1100146005,0,11.33,1.1,177.12,86.61,727.84,25.3
1100137409,0,12.12,0.94,226.15,64.47,726.31,6.32
1100162414,0,19.05,2.71,107.5,38.58,725.08,0
110016885,0,19.1,1.96,51.05,46.37,727,11.82
1100123007,0,13.24,0.85,145.72,70.27,725.62,19.48
1100169654,6.4,14.54,1.42,177,90.83,724.22,25.16
1100160027,0,19.73,2.81,149.9,44.95,723.61,9.3
1100151444,0,13.99,1.4,44.4,81.56,729.47,14.73
1100138426,0,14.17,2.42,191.6,49.25,726.94,2.71
1100149419,0,18.78,2.81,31.2,49.76,722.87,14.77
1100120267,0,13.51,3.62,206.35,53.51,726.27,5.28
1100135412,0,11.24,0.9,311.79,85.89,726.87,32.87
1100141711,0,10.79,1,203.45,78.21,726.16,34.75
1100142660,0,17.7,2.04,80.3,52.38,724.53,19.6
1100142635,0,17.71,1.7,88.96,56.86,726.3,26.91
1100150624,0,11.54,1.33,190.92,92.34,726.07,16.69
1100112488,0,15.91,1.47,346.23,56.17,727.23,35.18
110012789,0,8.4,0.76,333.11,82.56,725.12,15.56
1100154947,0,15.48,1.57,210.12,44.17,723.15,7.25
1100147383,0,11.49,1.16,177,83.69,726.18,16.21
1100144908,0,11.27,0.73,201.05,89.78,727.64,20.65
1100138302,0,15.83,2.14,34.78,44.87,726.18,13.11
1100149992,0.2,13.7,1.74,89.64,86.21,724.53,21.68
1100139129,0,19.85,2.06,134.78,36.97,726.16,10.75
1100110597,0,8.84,0.93,208.08,92.25,727.13,19.91
1100113863,0,13.02,0.92,287.72,58.54,726.36,18.16
1100163266,0,13.57,1.19,5.8,72.97,727.97,39.29
1100129827,0,20.23,2.29,89.49,38.59,726.18,3.39
1100169357,0,11.69,0.66,302.2,90.39,726.8,17.71
1100151819,0,14.2,2.16,177.48,76.75,723.7,30.19
1100127981,0,17.19,2.11,0,61.83,722.96,4.54
110013043,0,9.76,0.95,288.58,92.49,728.8,26.97
1100144266,0,11.33,0.87,116.71,96.08,729.62,13.32
1100135857,0,12.27,0.83,343.93,77.4,726.22,14.82
1100143701,0,11.55,0.87,228.73,95.33,726.19,34.81
1100168424,0,15.51,2.28,6.2,74.29,725.6,17.77
1100134004,0,14.48,1.51,189.26,63.22,724.53,7.73
1100117487,0,14.38,1.53,125.53,86.71,726.97,18.94
110014520,0,9.79,1.06,183.68,92.37,726.88,29.98
1100162911,0,19.05,2.15,125,43.6,725.59,3.39
1100153647,0,12.51,1.16,332.64,64.9,721.41,10.96
110016495,0.3,10.07,1.35,159.74,91.81,725.74,23.4
1100130370,0,11.1,1.06,159.15,91.71,726.33,39.29
1100153220,0,11.19,0.68,206.16,92.4,722.61,14.33
1100158677,0,16.29,2.06,86.7,47.81,722.48,6.16
1100138434,0,12.5,2.59,228.85,54.47,726.16,6.34
1100135217,0.3,14.85,1.72,19.98,75.45,726.17,4.23
1100115248,0,10.75,0.81,191.42,87.91,724.54,34.98
1100147958,0,17.57,3.08,90.96,58.69,724.53,19.25
1100159610,0,12.95,1.88,174.4,87.13,722.72,19.8
1100126114,0,15.32,1.46,57.11,56.1,726.25,20.93
1100156248,0,12.41,0.93,196.08,65.28,722.29,14.68
1100143339,0,10.33,0.87,335.23,83.56,726.49,12.28
1100161516,0,19.1,2.94,119.9,40.37,723.2,4.13
1100143034,0,16.18,1.06,10.89,67.44,726.82,20.3
1100136476,0,10.85,0.98,306.83,79.51,727.77,15.71
1100147216,0,10.51,1.41,132.72,87.45,726.06,19.82
1100137649,0,11.78,3.85,231.5,40.57,726.18,3.57
1100154048,0,16.1,2.21,20.4,65.19,720.73,16.28
1100161938,0,15.81,2.14,179.7,55.06,725.6,20.38
1100154649,0,13.37,0.69,114.12,63.49,722.9,5.75
1100147152,0,18.32,1.98,144,40.7,726.24,11.43
1100142585,0,15.07,1.27,122.99,70.93,727.25,23.76
1100128756,0,14.78,2.77,177.3,59.02,726.19,37.6
1100122660,0,14.93,4.06,206.19,45.42,726.16,6.5
1100147399,0,13.91,2.37,187.92,51.56,727.84,11.05
1100140438,0,10.78,1.15,147.06,90.42,726.18,11.44
1100161452,0,18.42,2.02,176.4,42.37,726.78,3.47
1100136905,0,12.11,1.63,357.75,57.21,726.69,17.5
1100132117,1.4,10.98,2.02,178.12,95.91,726.22,6.02
1100155780,0,15.94,3.49,191.4,44.97,721.3,14.8
1100122787,0,18.33,3.37,4.22,50.64,724.53,4.97
1100110243,0,11.88,0.79,50.34,88.26,725.7,16.33
1100121680,0,9.06,0.87,342.56,67.47,726.08,9.97
1100142115,0,17.01,1.73,130.59,58.35,726.18,40.32
1100153240,0,12.6,1.31,128.76,94.6,723.34,14.61
1100169934,0,12.94,1.25,135.3,86.28,728,32.33
1100151792,0,12.12,0.72,184.44,83.25,722.44,11.97
1100133468,0,17.87,1.86,87.76,56.11,724.79,15.3
1100133988,0,10.32,1.16,138.91,97.18,725.13,8.8
1100131569,0,21.19,3.03,0,41.18,723.31,12.96
110014836,0,13.91,1.99,3.8,65.97,724.8,23.36
1100145714,0,15.53,1.49,123.12,47.48,724.55,5.11
1100144416,0,11.35,0.91,154.92,93.26,726.18,15.84
1100145,0,11.07,1.96,105,91.55,726.95,16.29
1100158318,0,18.67,2.74,112.44,46.4,720.81,9.53
1100170920,0,17.19,2.1,114.8,45.37,726.68,7.03
1100154824,0,11.96,2.37,207.72,59.95,722.04,2.77
1100138589,0,12.63,3.74,228.53,51.21,726.9,26.13
1100149179,0,17.53,2.34,24.48,54.8,724.53,29.07
1100152151,0,18.26,1.58,204.84,48.34,722.75,15.44
1100137790,0,11.61,2.89,209.1,61.34,726.18,7.5
1100131438,0,10.53,1.07,117.45,90.8,725,14.31
110011192,0,9.11,0.64,257.43,93.18,727.09,17.74
1100127549,0,20.18,2.75,106.04,40.49,726.1,11.85
110017260,0,14.58,2.23,1.08,66.16,726.59,46.33
1100113413,0,14.61,1.64,181.18,48.45,726.14,15.88
1100124570,0,12.49,1.92,95.91,83.44,724.65,15.52
1100122989,0,10.73,1.54,159.08,89.72,726.17,15.05
1100145298,0,10.62,0.96,290.64,77.7,724.62,8.42
1100127313,0.1,11.66,2.89,191.87,78.29,727.84,14.85
1100110559,1.2,13.27,1.84,183.74,86.02,726.96,7.26
1100117187,1.5,16.05,3.55,221.25,67.41,722.88,24.21
1100135805,0,12.79,0.81,185.85,93.66,726.18,14.06
1100126571,0,13.38,0.53,138.87,87.26,726.09,12.74
1100158622,0,18.47,2.62,116.9,37.61,722.44,10.68
1100165732,0,11.86,0.57,252.1,81.45,726.73,18.71
1100139448,0,12.67,1.08,163.83,91.83,727.84,32.59
1100115798,0,13.37,1.28,109.46,89.04,725.84,26.03
1100117559,0,19.28,2.21,132.55,57.22,726.2,28.15
1100117666,0,12.08,1.47,14.56,83.85,726.18,10.14
1100165039,0,16.92,2.34,47.3,38.79,725.59,16.95
1100169488,0,17.12,1.29,341,70.62,723.68,13.25
1100154330,0,18.82,2.09,151.92,41.96,721.88,3.37
1100160908,0,19.83,3.21,353.6,46.01,723.96,4.2
1100132403,0.4,15.03,1.73,349.03,70.21,724.53,32.96
11001817,0,11.78,1.21,193.96,79.63,726.75,32.94
1100110105,0,12.27,1.32,121.43,91.49,724.42,19.34
1100151744,0,11.54,0.79,167.76,90.67,721.59,18.78
1100129520,0,19.07,2.38,124.78,40.1,726.01,6.23
1100110025,0,10.51,1.01,97.16,91.87,725.42,18.09
1100138529,0,15.42,3.81,213.78,37.32,726.35,12.01
1100168823,0,17.75,1.98,51.4,64.82,726.29,21.07
11001743,0,16.23,2.59,353,62.28,724.76,16.07
1100158082,0,11.02,0.9,241.68,84.8,724,8.06
1100136270,0,16.94,2.06,184.84,49.53,726.7,10.55
1100138997,0,13.32,2.62,206.8,55.03,726.19,21.29
1100133121,0,13.47,2.08,7.2,69.35,726.23,9.88
1100115806,0,11.9,0.76,211.89,93.08,724.56,13.77
1100171194,0,11.49,0.68,178.1,90.73,726.8,13.8
110013494,0,10.58,0.58,118.71,90.58,727.16,18.92
1100163561,0,20.35,4.54,99,31.86,723.2,5.99
110015327,0,18.39,2.31,60.23,48.6,725.73,7.63
1100154749,0,9.86,0.58,301.32,66.43,722.75,17.22
1100141195,0.4,15.86,1.47,293.25,68.61,723.9,16.38
1100111126,3.1,14.75,1.83,319.42,76.32,725.42,25.14
1100130767,0.1,11.21,0.88,285.41,90.3,727.85,7.62
1100137799,0,18.99,2.53,113.68,35.7,726.74,8.38
1100137663,0,13.72,3.92,232.92,48.21,726.18,10.98
1100118613,0,20.03,2.88,233.02,48.75,726.38,4.08
110012679,0,16.69,2.35,129.9,65.39,726.87,15.98
1100110303,0,13.85,1.35,168.7,72.38,728.8,22.16
1100110608,0,12.13,1.52,180.39,90.13,725.21,29.96
1100118537,0,12.6,1.23,147.24,91.18,724.56,16.7
1100113277,0,8.87,0.96,352.54,79.96,726.26,20.87
110014381,0,12.75,1.36,133.75,74.66,727.33,12.16
1100138389,0,17.88,2.09,164.95,34.21,726.31,10.73
1100111297,0,10.75,0.63,141.56,95.02,726.96,13.7
1100133941,5.3,10.31,0.86,191.05,96.1,724.81,4.09
110017069,0,8.92,0.9,318.92,87.14,726.8,23.96
1100110039,0,10.41,1.21,125.32,95.93,725.97,18.5
1100139347,0,14.57,2.41,183.09,74.28,724.54,22.66
1100130459,0,14.04,2.26,5.25,71.15,726.17,14.75
1100112733,0,13.07,1.42,231.88,44.56,726.27,0.42
110014739,0,13.82,2.71,172.79,49.26,727.8,6.45
1100146961,0,17.17,2.63,131.64,41.92,727.84,2.26
1100145039,0,20.11,2.92,125.02,34.8,725.26,4.98
1100134531,0,13.77,1.11,275.03,53.98,725,16.49
1100125272,0,18.71,2.63,0.25,43.8,725.85,8.73
1100163834,0,12.45,1.27,276.1,57.02,725.6,3.73
1100152560,0,16.2,3.33,196.56,58.61,723.68,24.34
1100146451,0,18.23,2.23,93.72,40.87,724.53,16.01
1100127780,0,8.47,0.85,269.32,66.42,726.88,11.62
1100144383,0.2,11.85,1.22,152.83,90.71,727.84,12.72
1100132407,0,13.15,0.98,196.46,82.93,723.83,13.17
1100115418,0,19.91,2.48,45.4,32.4,724.98,8.33
110017586,0,18.45,2.27,137.13,54.11,728.23,33.97
1100116440,0,11.84,1.26,183.06,90.01,726.19,6.79
1100158423,0,11.62,0.9,134.52,90.93,723.4,14.44
1100139955,0,11.5,1.17,170.96,89.19,727.57,24.73
1100111327,0,13.89,1.68,111.65,71.31,726.97,53.67
110017917,0,15.24,1.96,104.03,66.09,725.83,7.72
1100167854,0,12.83,0.81,235.8,88.73,726.8,16.83
1100128567,0,17.79,1.25,52.07,50.91,726.78,27.5
1100157413,0,14.08,1.34,89.16,79.14,724.12,15.31
110016945,0,9.16,0.88,151.49,96.18,728.78,9.44
110016857,0,10.7,1.62,173.34,82.51,728,36.56
1100125875,0,9.23,0.56,221.38,90.7,727.52,8.36
1100116710,0,12.53,0.99,224.06,77.46,724.53,19.33
1100131602,0,11.9,1.09,149.12,94.58,727.36,7.89
1100110720,0,20.85,3.05,3.88,51.83,723.31,6.67
1100155598,0,19.11,4.62,96.96,31.73,720.4,8.62
1100130329,0,15.69,4.01,213.96,43.79,727.84,8.02
1100149350,0,15.07,1.93,115.32,52.42,726.18,21.7
1100140291,3.3,12.78,0.99,129.23,88.53,724.53,13.97
1100124552,0,10.71,1.22,144.12,95.2,724.54,16.77
1100145874,0,17.91,2.32,112.29,42.19,727.4,10.31
1100167216,0,13.05,1.19,104.6,95.69,726.79,13.61
1100163887,0,20.08,2,153.1,22.32,726.55,4.56
1100146506,0,11.54,1.12,144.12,93.51,727.54,29.64
1100166254,0,13.56,1.01,125.9,93.66,724.11,20.95
110011900,2.8,9.8,2.6,26.16,94.18,727.14,9.09
1100111827,0,12.86,1.21,159.68,84.06,728.39,29.1
1100113412,0,15.43,2.3,169.07,47.33,725.75,15.37
1100171263,0,13.18,1.43,352.9,59.42,726.95,3.11
1100153127,0,11.81,0.86,160.44,93.93,721.24,17.44
1100133008,0,10.23,0.62,330.02,93.83,726.17,9.31
1100160305,0,11.27,0.61,70.7,94.7,722.22,25.9
110016913,0.2,13.8,2.78,155.46,83.18,725.17,24.08
1100124271,0,11.28,1.35,177.05,84.81,726.16,20.02
1100152292,0,16.72,3.08,202.8,46.14,721.64,10.77
110016146,0,20.34,4.57,15.49,47.62,723.81,6.63
1100111437,0,12.61,1.7,228.5,61.89,727.01,52.82
1100141421,0,12.38,2.16,28.28,70.06,724.57,4.41
1100164008,0,20.03,2.14,154.5,36.41,725.38,6.84
1100143361,0,11.09,0.9,321.2,86.56,726.18,23.02
1100156730,0,11.03,0.95,48.72,93.97,722.15,7.4
110017120,0,8.65,0.73,203.71,87.17,726.97,21.32
1100119806,0,13.11,1.43,109.72,79.91,726.84,21.22
1100133891,0,10.95,1.1,134.57,93.35,727.36,0
1100116861,0,19.02,3.67,18.86,47.97,723.49,16.39
110012139,2.7,10.09,1.5,119.17,95.99,726.97,18.61
1100145608,0,11.4,0.77,299.16,83.86,726.21,16.11
1100115073,0,13.35,1.09,184.14,78.7,724.61,41.59
1100167313,0,11.47,0.61,281.5,91.8,725.6,10.5
1100165214,0,12.03,0.79,168,95.15,726.78,23.2
1100167731,0,20.66,3.57,359.3,49.05,724.4,17.81
1100156707,0,10.88,1.08,227.88,88.38,722.95,14.77
1100139935,0,10.54,1.23,185.77,95,726.81,11.97
1100156232,0,16.15,1.73,173.64,48.76,722.93,6.2
1100170766,0,11.58,0.93,197.4,95.26,726.44,28.1
1100149585,0,18.66,2.53,26.28,56.95,724.41,10.76
1100162033,0,19.96,2.99,68.4,35.27,725.61,4.39
1100132084,0,20.06,2.21,0,39.05,724.54,23.72
1100134313,0,18.33,3.04,121.5,43.16,723.24,8.31
1100123751,0,16.38,1.81,90.14,65.48,726.22,31.09
1100164876,0,12.29,1.09,310.4,57.25,725.61,22.85
110016341,1.2,7.85,0.78,97.9,93.22,728.48,9.31
110011206,0,13.6,1.87,26.24,73.21,725.38,15
1100154115,0,19.56,2.34,133.56,39.17,722.49,7.86
1100138724,0,19.79,4.69,125.41,31.04,726.87,18.13
1100136556,0,16.05,2.24,197.78,50.89,726.16,15.95
1100129400,0,16.5,1.98,62.87,56.51,725.52,27.65
1100115456,0,13.67,1.66,173.99,62.9,726.19,37.86
110017477,0.1,10.46,1.02,132.31,97.65,726.34,7.82
110019625,0,14.94,3.18,0,67.3,724.4,16.12
1100125264,0,8.19,1.27,289.54,75.07,726.18,4.07
1100138980,0,11.95,2.7,193.4,50.55,726.19,15.83
110014351,0,10.22,2.13,206.96,60.62,728.46,6.96
1100155089,0,12.11,0.99,208.08,57.27,722.45,5.67
1100127304,0.2,11.33,0.82,67.17,96.2,726.18,19.12
1100124338,0,10.59,0.8,176.53,92.09,726.18,3.93
1100114065,0,14,1.15,120.4,66.62,727.23,44.68
110015059,0,10.42,1.41,176.96,71.05,727.7,35.56
110013567,0,10.51,1.35,178.51,93.34,727.21,12.09
1100119296,0,14.98,3.51,4.02,60.2,727.45,28.28
110011908,0,9.66,2.64,184.65,85.91,727.41,37.92
1100124066,0,17.33,4.02,12.09,56.07,723.03,12.35
1100150592,0,17.88,3.01,13.8,56.67,722.88,23.63
1100132906,0,11.93,1.11,131.6,94.97,727.42,12.24
1100127714,0,10.84,1.21,246.06,85.91,727.71,22.9
1100153585,0,12.95,1.12,183.12,80.67,720.36,42.54
110019677,0,10.64,0.59,106.14,90.54,726.94,17.24
1100146408,0,14.1,3.35,200.16,41.89,726.2,12.61
1100162175,0,18.19,1.85,135.3,45.33,726.8,2.18
1100130202,0,10.58,1.17,147.38,93.62,727.27,30.23
1100137147,0,10.39,1.11,327.67,62.64,724.53,9.02
1100131762,0,10.63,1.38,143.53,95.19,725.35,15.68
1100168304,0,17.36,2.47,0.8,61.98,723.2,28.29
1100163051,0,11.06,1.02,334.2,68.82,727.62,163.09
1100141961,0,12.99,1.69,167.9,88.34,727.61,16.15
1100122247,0,11.73,1.86,175.88,91.57,726.21,24.24
1100127080,0,11.56,1.23,128.52,95.91,726.21,7.29
110018886,0,9.84,0.36,151.7,93.87,725.2,12.88
1100141313,0,19.63,3.3,16.9,41.23,722.87,20.18
1100170914,0,14.87,1.55,142.2,68.58,729.21,30.92
1100127365,0,13.22,0.97,115.04,87.61,725.99,29.22
110011179,0.2,16.09,2.98,19.47,63.09,725.14,12.99
1100128366,0,13,1.93,188.86,50.91,726.18,6.71
1100161086,0,14.46,1,338,79.14,724.4,2.61
1100111467,0,18.54,2.01,160.46,44.98,725.7,6.79
1100151926,0,12.89,0.95,190.44,93.83,722.78,28.16
110016463,0,18.69,1.52,71.77,52.81,726.99,16.03
1100153062,0,19.04,1.76,111.48,49.67,722.17,21.93
1100135572,0,12.3,0.75,191.72,92.06,726.22,24.1
1100140380,0,17.06,2.01,61.67,58.68,725.89,26.18
1100116899,0,12.93,0.56,345.75,83.03,726.69,26.02
110017844,0,10.73,1.27,160.34,94.1,727.63,18.4
1100151218,0,12.24,1.02,251.64,89.17,726.18,18.4
1100115150,0,12.09,0.77,264.21,74.76,724.83,9.65
1100155037,0,9.12,0.35,279.24,89,722.81,22.15
1100142581,0,10.77,0.92,280.9,86.23,726.18,15.27
1100138112,0,14.48,1.91,18.63,65.66,725.45,27.26
1100141524,0,18.03,1.6,169.12,51.99,725.92,35.88
1100135593,0,13.78,2,170.35,89.57,724.53,18.31
1100144086,0,17.83,1.97,29.8,56.69,727.46,11.69
1100147200,0,21.47,2.71,106.2,29.29,725.6,11.46
1100126850,0.6,12.18,2.1,167.4,91.14,725.01,28.71
1100110358,0,11.3,1.34,138.79,85.78,726.99,17.09
1100171138,0,14.99,2.23,356.6,55.24,725.53,14.39
1100172047,0,13.62,1.95,206.7,54.66,725.86,13.27
1100147489,0,16.46,2.08,162.72,41.62,725.56,51.05
1100143332,0,12.67,1.16,63.56,86.07,727.84,17.65
1100145718,0,13.6,2.49,196.67,51.23,726.18,5.09
1100163744,0,20.5,2.44,100.6,35.6,724.58,4.89
1100153604,0,11.89,1.05,188.64,93.26,720.51,24.72
1100150519,0,17.82,2.82,162,54.94,723.13,15.68
1100167204,0,19.81,3.25,16.2,44.08,724.4,23.23
1100113777,0,12.52,1.05,115.08,77.71,726.21,19.16
1100124116,0,15.24,1.53,91.22,71.5,723.66,9.16
1100128499,0,18.92,2.56,0,42.67,725.85,12.41
1100128461,0,13.31,2.34,0,67.76,727.84,4.93
1100117770,0,18.68,3.43,9.05,52.38,726.06,15.89
1100129703,0,15.49,2.57,171.82,45.66,726.21,28.49
1100157224,0,14.61,2.55,121.8,70.39,724.23,17.22
1100148618,0,11.37,0.96,180.12,84.84,726.09,16.81
1100134331,0,14.34,1.59,146.99,73.67,727.39,36.24
1100155199,0,11.85,2.08,201.24,46.31,723.19,1.12
1100135234,0,10.68,1.16,130.04,98.22,728.18,24.17
1100163245,0,14.81,2.96,179.4,55.42,726.8,13.38
1100157843,1.2,11.85,0.98,162.84,94.87,724.78,14.66
1100156055,0,12.57,0.78,301.44,80.22,721.31,22.15
110016502,0.9,9.11,1.13,72.7,95.05,725.22,6.96
1100170510,0,20.39,2.52,146.7,40.83,726.8,5.89
1100148049,0,13.47,1.97,207.12,57.57,727.85,24.4
1100138882,0,12.12,2.92,207.2,57.65,725.94,9.4
1100110,0,16.37,2.98,83.19,65.73,726.85,15.89
1100161248,0,17.63,1.95,108.8,44.63,723.16,12.87
11001890,0,10.22,1.21,147.43,93.36,725.14,10.11
1100115346,0,10.53,0.81,150.17,85.92,726.98,14.9
1100120777,0,12.42,1.95,249.02,57.41,726.93,3.73
110012815,0,12.84,2.39,258.63,57.61,725.12,5.16
1100117858,0,16.44,2.47,181.27,44.72,727.38,26.14
110018579,0,17.12,2.66,4.84,58.47,725.33,3.45
110018154,0,9.18,1.36,156.68,94.93,726.98,21.58
1100149990,3.5,12.44,1.81,87.72,95.22,725.18,16.55
1100120475,0,10.23,0.8,327.76,90.5,727.09,38.11
1100124815,0,10.67,0.95,6.34,90.25,724.53,21
1100137797,0,17.78,2.96,195.93,37.89,727.84,2.48
1100137383,0,12.62,1.52,92.92,62.84,725.65,12.67
1100166114,0,13.71,1.09,310.2,88.29,725.6,25.48
1100151311,0.2,11.84,1.04,105.72,96.16,726.18,10.12
110012379,0,11.8,1,131.92,90.58,727.04,12.16
1100114092,0,18.24,3.7,133.02,23.35,727.78,4.95
1100129562,0,17.73,2.31,171.7,40.92,726.49,8.38
110017516,0,18.29,2.05,47.11,53.48,727.76,24.69
1100160900,0,11.74,0.79,257.9,71.61,726.49,13.23
1100122598,0,16.67,1.75,86.9,50.56,726.05,19.65
1100110653,2.1,11.03,2.29,267.24,87.5,726.95,18.5
1100114533,0,13.59,2.82,226.99,52.08,724.69,2.19
1100128316,0,13.98,2.43,222.39,53.64,726.17,7.71
1100141815,0,18.2,3.95,24.21,54.65,723.17,27.7
1100141323,0,12.81,1.15,53.84,75.71,726.04,2.13
1100135785,0,11.94,1.41,181.71,93.05,727.84,10.07
1100144649,0,11.18,1.05,152.23,95.61,727.84,9.95
1100121465,0,11.77,2.73,218.97,55.19,727.84,13.3
1100124821,0,12.97,2.03,14.73,74.45,726.2,21.76
1100116554,0.1,10.38,0.98,100.73,96.1,726.19,6.07
11001359,0,9.61,0.87,153.41,96.18,724.93,9.58
1100112639,0,9.53,0.75,316.28,62.91,726.17,12.53
1100139565,0,13.81,1.58,108.7,79.48,724.57,21.55
1100119984,0,10.45,0.63,316.06,86.43,727.22,20.07
1100172614,0,15.44,2.14,14.8,59.43,724.55,17.82
1100142517,0,20.33,2.65,124.63,39.23,724.65,10.94
1100131016,0,11.42,0.93,213.21,82.06,727.55,30.06
1100123334,0,17.64,1.91,46.88,52.41,724.52,37.03
1100113307,0,16.83,2.51,187.51,45.07,727.84,9.74
1100135378,0,14.8,1.64,139.15,75.59,727.84,33.12
110011888,0.1,18.37,1.91,22.66,56.58,726.94,12.76
1100149133,0,16.34,2.47,163.56,58.08,724.51,15.91
110013650,0,20.99,2.36,135.18,42.97,725.88,3.48
1100110826,0,17.36,1.91,29.62,47.86,728.8,21.17
1100126171,0,10.34,1.23,153.38,96.57,726.29,15.83
1100136613,0,18.41,2.91,6.72,58.71,722.87,16.43
1100123078,0,11.74,1.38,147.19,86.97,726.05,18.89
110011313,0,14.35,2.14,112.94,73.56,724.92,9.63
110018464,0,17.02,2.02,154.07,58.31,725.09,11.22
1100129572,0,14.83,1.75,0,64.08,726.17,13.1
1100169501,0,12.85,0.89,133.7,92.48,726.02,22.92
110012131,0.1,15.09,4.12,17.57,63.86,725.1,6.98
1100144370,0,12.03,0.91,204.66,91.68,727.84,18.02
1100146153,0,13.23,2.2,246.96,51.83,724.53,2.18
1100146572,0.1,14.39,3.39,161.52,61.98,725.02,17.75
